id,term,primary_topic,difficulty,source_batch,authored_fields
0c38dd4b-3ced-4c75-82d7-46943522076c,Musician call time,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
f887d266-45f6-4ee1-9b92-f96e68c7d613,Natural ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
5a4bbc69-9faf-41c1-b094-aae18d42d395,Network stagebox,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
3eff911d-d326-44ec-a8bc-469be95d82c4,Night ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
ea6f3652-ef11-4942-bee8-c3d48ba0e2f4,Ocean ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
d2a72594-9b35-476c-896d-198c82be9cc6,Office ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
4491f348-c8b0-4113-9c7a-4d7d6561d2e3,Outboard recall documentation,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
c03db13b-7340-44d2-baba-d4cbe6f28878,Outboard recall sheet,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
8e275941-a17a-49b5-a9e1-acce1764b684,Overdub room,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
49aa3b40-006a-44c0-a679-7a12c5cd62f4,Park ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
62b41ef0-2198-4259-ac9b-9f8ba376f3a4,Pickup request,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
5fd8cf07-f802-4d7b-9ede-e922dea10c3d,Plug-in recall documentation,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
0a7d26ce-b2b0-455a-8b8a-ad620b302f66,Plug-in recall sheet,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
11aa5be0-fc2d-4cf3-852b-1a7d0275016e,Portable clock generator,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
fa1b7fcb-6fe6-4803-80f3-8fb556f0b963,Portable multitrack recorder,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
1ff8df56-35d2-47f9-887c-532edc04d6f7,Portable rackmount recorder,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
bf46428f-dab6-485f-94f5-c9e0914e8527,Portable recording workstation,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
bd0221c8-3ecf-44eb-ab0c-2155732c611e,Portable stagebox,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
b193e0f8-21f4-4d6a-87fe-82ea142a72f1,Project archival package,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
f5971e4b-4f8a-4849-8c5b-0affa8fb5800,Project closeout,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
43475820-461a-43a3-b344-2428da4caa81,Project studio,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
83568ed1-7750-44d0-8f2d-6aa74b17c337,Publisher delivery package,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
6a96e5d5-bfa5-4975-8f72-3ebdc40cfdc2,Rain ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
46a9be2e-9eef-4ab6-8ffb-f4dfa82066d3,Recording brief,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
a822b23d-4cc0-4de7-a5f6-1c0fe06086f1,Recording log update,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
061a92b4-1f07-4060-b954-b7509dbc4f4e,Recording pass log,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
ab4b72ac-4622-4ac5-a416-cc82cd74d23d,Recording readiness review,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
b1bef826-12ba-448d-9833-3de130aa39b0,Redundant recording strategy,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
83907ce4-f80e-424c-ae2b-ba5f876c738d,Redundant recording verification,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
39dfabc5-306d-4949-bfe1-5785159245d0,Redundant remote recorder,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
ba8588af-b4f1-43d9-9849-efc7d22e7890,Reference listening room,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
55011180-ca84-45a9-bb5c-c9cb7001ced1,Remote backup verification,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
a27942a4-3db9-41bf-8723-0f77a0298a2f,Remote mix position,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
0330e87f-8cb3-4865-b787-733a72948433,Remote recording engineer,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
2c000fee-73db-4b7e-8d87-3b9b70438bff,Remote recording rig,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
13bf63f2-841e-4546-aa30-047e569a9fe8,Remote recording workflow,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
b097daca-1a2c-494c-8a35-9a1a3b05edf4,Remote signal verification,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
f4c552ef-0685-4f61-9f35-fb5443c3382f,Remote synchronization check,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
eb0e5a2b-47d4-443a-8ecf-3234f07fe3cf,Remote systems technician,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
021578b2-a1d6-4801-bc0b-0565155934c8,Restaurant ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
8501bb23-e1d4-4f95-a480-88a664cb6b12,Retake request,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
026f85eb-9d3d-4258-a921-edf091dc906c,Review playback,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
eb26537a-2659-4f4a-a95f-f0012a0bc741,Revision management,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
043316af-9662-4206-b53d-63799c5cee60,River ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
f9618e58-ba23-4c26-a713-7f48f9ab90ad,Room ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
340c1391-2f11-4640-97fa-a23e4ccde3d4,Ruggedized recording system,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
a8f630d7-feb1-4240-aec4-4bf7deae5f68,Rural ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
8147997e-17e3-4676-88cb-6a14ba719d48,School ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
30be5539-f64a-421c-ae2f-20a40ea01865,Scoring stage,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
7737e61d-9bcb-4639-93d6-a2c8e8043e8f,Session archive verification,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
411e2e85-e611-42ff-a5e3-2e85b8724dc5,Session backup strategy,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
ef30e498-f2a7-4af7-ac5f-faa189814cd6,Session briefing,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
1fb0c301-0375-4480-8440-49bb3564fc28,Session continuity,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
7b25d992-a9dd-4e9c-b769-3e846b7f8d85,Session debrief,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
48b5ffce-b822-4a24-b3af-79150730028b,Session handoff,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
eaaec9de-da32-4ab9-83b1-027d1e929758,Session milestone save,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
196afafe-240c-4a96-b507-380f86f98ece,Session recall package,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
cb6e46e1-98eb-47be-8f7d-ff16fd855711,Session wrap report,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
cedf43e7-9fe4-49ff-94b9-2513d5baf415,Shift change,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
63a30712-8b96-400f-aa75-712ce0515caf,Storm ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
3aea1d9b-a1f6-4344-a1d7-cae6829a5fc7,Studio call time,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
5aeb7a75-4df0-4628-992b-7a6056469276,Studio documentation package,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
044e2dc2-733f-4067-9ee3-a297525dbf35,Studio lockout,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
bd155b4c-2a05-479c-b57c-daf7e70622a5,Studio lounge,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
7920cb00-3cc4-4fb6-81e2-79282cbb08e1,Subway ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
0c459c47-1e5e-4061-923a-ed4b13912542,Tone bed,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
e0118afa-d29e-40b5-b9f9-2613152f1c6d,Track naming convention,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
d392c515-f0c8-4e94-a883-d8bb429c1ee0,Track sequencing verification,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
eb055b05-c66b-47af-a637-ecfc6017142f,Traffic ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
b27b6b04-fe2f-4e33-8d3a-d22583dc8c5f,Train ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
f38eb28c-b316-4997-8a21-369a861aad5b,UPS-backed recording system,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
2c2bb922-adb3-4d94-ad51-b4acebcbcb69,Urban ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
e7faa675-273b-4ba8-b1c4-9edad1e8fe57,Versioned backup,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
d7f628bb-6820-4b62-abc3-de1720a7ccc5,Weatherproof recording rig,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
592c5cbb-1b37-47ef-aacc-c8e55128ebe1,Wild ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
b7382436-69d4-464f-8855-d6c37cf21d62,Wilderness ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
bfd92ea0-7d2d-4034-88fd-5958e863e9d6,Wind ambience,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
3538abda-79f8-4dea-b38e-62bae4300b0c,Writing room,"Session Workflow, Takes & Documentation",,PENDINGDEF_2026_08_02,definition
f0bd015f-6553-4180-ba54-6d928c248cce,Voice of God,"Show Control, Cueing & Communications",,PENDINGDEF_2026_08_02,definition
79c39de1-2b06-47af-8d3b-14c38cfbd0c2,Blind via,Soldering,,PENDINGDEF_2026_08_02,definition
6ba3149e-8eca-414a-bd42-39d4c77df790,Buried via,Soldering,,PENDINGDEF_2026_08_02,definition
5803a084-9c56-4425-b38d-1f26d441d913,Component outline,Soldering,,PENDINGDEF_2026_08_02,definition
b281751e-f979-4985-aafb-216e83384b11,Copper pour,Soldering,,PENDINGDEF_2026_08_02,definition
9ed12cbe-439b-4b32-ace7-f0ecf008dc01,Double-sided PCB,Soldering,,PENDINGDEF_2026_08_02,definition
fbea8e8d-3615-4991-8b46-4d5d5f4e8496,Fiducial,Soldering,,PENDINGDEF_2026_08_02,definition
e9d839fc-9f03-4b76-9be8-5846a3a50b31,Fillet,Soldering,,PENDINGDEF_2026_08_02,definition
85ff48be-2d7d-4da2-b25c-aeb0de78728b,Hand soldering,Soldering,,PENDINGDEF_2026_08_02,definition
f01d63e2-e199-47ec-a818-7c0dd51b37e0,Land pattern,Soldering,,PENDINGDEF_2026_08_02,definition
92cd44dc-a4a4-4384-9571-018b9db0fc28,Multilayer PCB,Soldering,,PENDINGDEF_2026_08_02,definition
d31c6100-0668-48a8-bf80-597f822da882,PCB,Soldering,,PENDINGDEF_2026_08_02,definition
f54cf793-d660-4e46-998c-9d27ca211d26,PCB footprint,Soldering,,PENDINGDEF_2026_08_02,definition
3c856d69-7ea1-4c4a-85bb-a44c7f563001,PCB repair,Soldering,,PENDINGDEF_2026_08_02,definition
1f202116-0bd7-41be-91ec-d667613febc4,Rework,Soldering,,PENDINGDEF_2026_08_02,definition
aafbbb4f-35d9-4679-8520-e766b6492866,Single-sided PCB,Soldering,,PENDINGDEF_2026_08_02,definition
0718f723-a09c-46b9-9160-1a9db144c7ce,Test point,Soldering,,PENDINGDEF_2026_08_02,definition
a563d5e7-4c68-48d1-99c1-869722a8640a,Through-hole via,Soldering,,PENDINGDEF_2026_08_02,definition
7445f7b4-e348-4a23-8c42-c1eb1c674588,Effects Editorial,Sound for Picture — Post Workflow & Deliverables,,PENDINGDEF_2026_08_02,definition
5fd159cc-50ee-452b-bb03-e1f343301be8,Effects Tracklay,Sound for Picture — Post Workflow & Deliverables,,PENDINGDEF_2026_08_02,definition
f093774d-bfce-46e9-9d36-b71023924c59,Hard Effect,Sound for Picture — Post Workflow & Deliverables,,PENDINGDEF_2026_08_02,definition
5d9e7851-c436-4352-a21d-0b1b77387054,Prelap Effect,Sound for Picture — Post Workflow & Deliverables,,PENDINGDEF_2026_08_02,definition
d1f9b179-ac3d-47bb-a606-34ca5775077f,Scale Illusion,Sound for Picture — Post Workflow & Deliverables,,PENDINGDEF_2026_08_02,definition
d747c35c-b792-4218-9b71-b467564dcdf2,Sound-Effects Spotting,Sound for Picture — Post Workflow & Deliverables,,PENDINGDEF_2026_08_02,definition
629db8b7-d711-483d-9ef9-b58552403cfa,Track Laying,Sound for Picture — Post Workflow & Deliverables,,PENDINGDEF_2026_08_02,definition
67344034-bbd9-4f3e-9b64-dc5437f5c562,Wild Effect,Sound for Picture — Post Workflow & Deliverables,,PENDINGDEF_2026_08_02,definition
fad5f050-1073-41af-b313-40f99dce5d04,Wild Track,Sound for Picture — Post Workflow & Deliverables,,PENDINGDEF_2026_08_02,definition
eb601c5a-766d-4c53-a52f-8f35202eeef1,AC-coupled audio interface,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
2cedd1f9-662f-47d3-8ae9-72dfb758b56f,Clock divider,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
75bcac10-41f7-4ac7-ab02-ca4c5b36f9ca,Clock multiplier,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
8f22cc69-2e32-4c0d-b1da-2c3b402d069c,Clock pulse,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
5816db14-2613-4f3c-b497-df8813fd99f8,Control-voltage attenuation,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
0f8692a3-59bc-4382-a584-f1cf9092fcfe,Control-voltage automation,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
afc8b5b4-34b4-4d47-a5c6-76128d524c20,Control-voltage inversion,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
eee71326-a5ae-44e6-8eec-7ca134050c65,Control-voltage offset,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
8da5894a-8e5e-4e17-b582-e5aa5371962c,Control-voltage scaling,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
12babf15-115e-4576-9844-3b0af1d2c867,Control-voltage summing,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
d31fb8fe-8294-4571-b545-94304d033aa7,Control-voltage-to-MIDI interface,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
637a36db-424c-4381-86ab-af63bb60dc05,DC-coupled audio interface,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
8d8cb243-ec75-4ae3-8aac-e6cd08acd077,Envelope control voltage,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
f1f72ba8-b93a-4474-8f1e-8a39baef485a,Envelope follower output,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
927eb827-3c8b-437f-8eda-ea24369fe5f8,Eurorack audio level,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
7e41e985-4555-4c54-889d-8e899ba4becd,Gate polarity,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
b6a8ddb3-b522-40e7-b744-24e5b5c000a5,Gate signal,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
f568ae61-6d98-4479-809d-1ff7210ac051,Hertz-per-volt control,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
99a6159e-c4b5-4420-aa9c-a3534a88dc2b,Line-to-modular level conversion,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
5af6871c-cb9e-4891-966f-531d0d45a8cf,MIDI-to-control-voltage interface,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
be7c8ce2-2eec-4c52-92d6-94d68a436301,Modular patch cable,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
a995a5c2-3edd-4624-b4c9-246e217e069e,Modular signal router,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
d3f93be4-64f8-46d4-a780-4493647265da,Modular-to-line level conversion,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
3315fc1b-494e-4b00-95d3-7f161d4f72ab,Modulation control voltage,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
e26cf81e-17c2-488f-b798-b4687bcbfb14,Pitch control voltage,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
2377b205-0221-4a2f-be8b-fcd14295b9d5,Pitch-to-voltage conversion,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
e09ce7a2-de68-45d7-a010-c79a6a05834c,Portamento voltage,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
aecf9224-507e-4fde-a21b-3c5d05317f82,Positive gate,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
33c89077-0871-40b1-9231-ffb0ccbbef66,Reset pulse,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
d138be76-d98e-443a-ba99-7ca98be49a42,Sample-and-hold voltage,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
451a30c1-8c6d-49ea-9d4a-4d6ee35b43d4,Slew limiter,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
e44ea7f5-66a9-4862-9628-70a986d1cce5,Start-stop signal,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
768e4c0b-ad11-4d7d-b9ab-cdcbf154c56e,Trigger sequencer,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
6f52446d-877f-40d0-bb4f-e708ff6acea6,Trigger signal,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
cdd5796e-bee4-405e-915e-b0a9c4e523ab,Volts-per-octave control,"Synthesis Types, Modular & CV",,PENDINGDEF_2026_08_02,definition
7bc673c1-bb55-4c21-b9ee-471d2e2d91e9,Actor compression,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
d72a946f-4b56-4825-860f-0811a952e68d,Actor de-essing,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
ceef8f39-3e2f-4e2f-a7d7-b0fa1e746ec0,Actor delay alignment,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
137495d4-705a-42e4-bc85-e711bb971f7f,Actor effects send,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
65acf12d-302d-40fd-91b8-ff5b7d6bb99e,Actor equalization,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
c1d259e8-7941-494a-a061-68bddb17b016,Actor foldback,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
7cca4846-db51-4262-b5ab-820158cca070,Actor gain trim,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
5d48ec9a-1bc1-427a-ad43-3c4cf9bf8727,Actor high-pass filtering,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
94fad14b-5717-427f-a6be-3d2e2ce65e88,Actor input channel,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
02c1b43c-fbc0-41ce-bc6a-e497c4894f4a,Actor level automation,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
2361aa06-44a7-4b71-a60f-cfdeaa1b0ad1,Actor microphone,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
9caa99b1-cac5-40d1-897d-938ff1ed217e,Actor mute automation,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
296113fa-5067-439e-8178-b659ae78bd3a,Actor reverb send,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
38ec5834-b3d5-4ede-a011-17b5318eebf3,Actor tracking,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
e6572f49-206c-4a1f-8394-062918732568,Associate sound designer,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
23570728-d317-45d1-b065-6710c4602ab9,Audio cue,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
cd8d72bd-2457-411f-a0f0-f2398567cc71,Audio playback engine,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
991889b2-52d7-4399-a132-e9b3bff75734,Audio-triggered lighting cue,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
a44445ab-7f97-4408-8b5b-913ad659c685,Autocontinue cue,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
e8114273-2e85-4658-879d-e2f12345860d,Automatic backup takeover,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
5f551807-f08a-4ca7-aa08-2ef69d330843,Backstage feed,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
1cba444c-33ed-4fed-9d98-552e5ac26f43,Backup playback computer,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
553d34da-c51f-4d1b-a74d-ccf602ead732,Band subgroup,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
6f16f6b9-58d3-42a7-9f5a-8a8b1856c1e6,Bodypack assignment,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
4305e406-c6b7-45ed-841e-70ebcc879f0b,Bodypack handoff,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
5f47ea05-5a48-4605-a4e7-01dcdabe83ee,Broadcast feed,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
64c7fa93-0820-48cd-b14a-d255b4f14db6,Cart cue,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
1729fea1-fd8f-47e0-9e08-e0eca0913674,Channel recall,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
80b8d9a6-5683-4fbb-8fb6-58f05dc756d1,Channel safe,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
24f8c5f6-217d-431e-ae19-674ace8f7003,Character channel,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
6bf44f0f-99ea-4bc3-83df-b12809e18337,Character profile recall,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
3805dcf0-8438-4b68-9ffc-0c6b488856ef,Character tracking,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
f8bd8b7c-0393-497f-9584-178650b08138,Click-track playback,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
6fcc6a90-a7d7-4e24-8262-575e7cf8a2fc,Conductor camera feed,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
b285f08b-98c1-4218-8b8a-444b222ce255,Conductor feed,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
2fe6e69c-0a40-471e-b573-d8ecc93e0e08,Contact-closure trigger,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
620c8a09-536e-4b77-af0b-a447d850ec06,Cue audition,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
5dda6637-8d6d-4f5e-9900-0077296dbfaa,Cue buffering,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
f7b30320-b902-44cd-9e83-97e697891195,Cue delay time,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
2f0b33c5-2066-43f3-ad97-13c7085b0632,Cue edit mode,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
89d22320-3e0f-4934-8fac-bccc2228933c,Cue fade time,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
a8542571-4ee7-4707-8ac9-dc8a58858a11,Cue level control,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
b2e37d6c-42dd-4d85-8f52-7c8c6602e37a,Cue lockout,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
d5c07a99-5c68-43aa-86d2-349691c51237,Cue loop point,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
0a70ba58-f768-44aa-8e01-91c7b009be3e,Cue output assignment,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
8cf22412-3a83-4b7d-9c8f-4303f0485169,Cue pan control,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
fff22ea1-6be0-425d-a082-54ae3705e189,Cue playback engine,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
b5f8c7e8-5b59-49bb-9e0b-22347765cfe1,Cue preloading,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
480e97f7-d2cf-41f8-94f9-beb69971707b,Cue recall,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
0079e831-a80d-46ea-ab0e-362111728bef,Cue rehearsal mode,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
93923679-51b4-4542-9e0b-2055d3f939ae,Cue safe mode,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
6430a0f0-2597-4b77-a90d-a1208031aac9,Cue speaker feed,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
918d2220-a995-4dcc-9173-218b5a6dddcf,Cue start point,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
d6e62869-d7b5-4697-864a-5066db883682,Cue stop point,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
74d8fc30-ec81-4091-a55f-834b9a4e83b6,Cue synchronization,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
3b90c24a-2cd8-40e0-a9d3-47227d31a52b,Cue-based mix,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
c258af16-cd01-40d5-97e6-3611c2a6f8ce,Dialogue pickup,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
d1672fbb-c1ab-472b-8b21-abbf883bef62,Double-cast tracking,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
ff92926e-d3de-4f7f-91ad-3e4e3c5ef404,Dressing-room feed,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
9f55bccd-7aee-4756-b384-74a9c027286a,Effects subgroup,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
